         1972849 function calls (1941383 primitive calls) in 2.454 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tempfs.py:20(TempOpener)
        1    0.000    0.000    0.000    0.000 tempfs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 temporalisomorphvf2.py:140(TimeRespectingDiGraphMatcher)
        1    0.000    0.000    0.000    0.000 temporalisomorphvf2.py:67(<module>)
        1    0.000    0.000    0.000    0.000 temporalisomorphvf2.py:78(TimeRespectingGraphMatcher)
        1    0.000    0.000    0.000    0.000 term.py:13(Term)
     2734    0.001    0.000    0.001    0.000 term.py:208(_empty_cache)
     5661    0.041    0.000    0.044    0.000 term.py:27(__init__)
        1    0.000    0.000    0.000    0.000 term.py:286(TermList)
        1    0.000    0.000    0.002    0.002 term.py:3(<module>)
    12468    0.023    0.000    0.040    0.000 term.py:312(__init__)
        2    0.000    0.000    0.000    0.000 term.py:333(append)
     5473    0.003    0.000    0.003    0.000 term.py:407(__contains__)
        1    0.000    0.000    0.000    0.000 terminal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 terminal.py:13(<module>)
        1    0.000    0.000    0.000    0.000 terminal.py:51(is_terminal)
        1    0.000    0.000    0.000    0.000 test.py:2(<module>)
        1    0.000    0.000    2.455    2.455 test_sampletab2isatab.py:1(<module>)
        1    0.000    0.000    0.000    0.000 test_sampletab2isatab.py:17(TestSampleTab2IsaTab)
        1    0.000    0.000    0.003    0.003 testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:2326(TestSubDict)
        1    0.000    0.000    0.000    0.000 testing.py:2332(optional_args)
        1    0.000    0.000    0.000    0.000 testing.py:2610(_AssertRaisesContextmanager)
        1    0.000    0.000    0.000    0.000 testing.py:2799(RNGContext)
        1    0.000    0.000    0.000    0.000 testing.py:2922(SubclassedSeries)
        1    0.000    0.000    0.000    0.000 testing.py:2934(SubclassedDataFrame)
        1    0.000    0.000    0.000    0.000 testing.py:2946(SubclassedSparseSeries)
        1    0.000    0.000    0.000    0.000 testing.py:2958(SubclassedSparseDataFrame)
        1    0.000    0.000    0.000    0.000 testing.py:2970(SubclassedCategorical)
        1    0.000    0.000    0.003    0.003 testing.py:5(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:54(set_testing_mode)
        1    0.000    0.000    0.000    0.000 tests.py:10(<module>)
        3    0.000    0.000    0.005    0.002 text.py:1(<module>)
        1    0.000    0.000    0.000    0.000 text.py:113(CharacterProperties)
        1    0.000    0.000    0.000    0.000 text.py:129(RichText)
        1    0.000    0.000    0.000    0.000 text.py:148(Text)
        1    0.000    0.000    0.000    0.000 text.py:20(RichText)
        1    0.000    0.000    0.000    0.000 text.py:257(TabStop)
        1    0.000    0.000    0.000    0.000 text.py:270(TabStopList)
        1    0.000    0.000    0.000    0.000 text.py:280(Spacing)
        1    0.000    0.000    0.000    0.000 text.py:29(PhoneticProperties)
        1    0.000    0.000    0.000    0.000 text.py:295(AutonumberBullet)
        1    0.000    0.000    0.000    0.000 text.py:319(ParagraphProperties)
        1    0.000    0.000    0.000    0.000 text.py:422(ListStyle)
        1    0.000    0.000    0.000    0.000 text.py:467(RegularTextRun)
        1    0.000    0.000    0.000    0.000 text.py:47(EmbeddedWAVAudioFile)
        1    0.000    0.000    0.000    0.000 text.py:48(PhoneticText)
        1    0.000    0.000    0.000    0.000 text.py:487(LineBreak)
        1    0.000    0.000    0.000    0.000 text.py:499(TextField)
        1    0.000    0.000    0.000    0.000 text.py:52(Text)
        1    0.000    0.000    0.000    0.000 text.py:523(Paragraph)
        1    0.000    0.000    0.000    0.000 text.py:555(GeomGuide)
        1    0.000    0.000    0.000    0.000 text.py:568(GeomGuideList)
        1    0.000    0.000    0.000    0.000 text.py:57(Hyperlink)
        1    0.000    0.000    0.000    0.000 text.py:578(PresetTextShape)
        1    0.000    0.000    0.000    0.000 text.py:603(TextNormalAutofit)
        1    0.000    0.000    0.000    0.000 text.py:616(RichTextProperties)
        1    0.000    0.000    0.000    0.000 text.py:67(InlineFont)
        1    0.000    0.000    0.000    0.000 text.py:91(Font)
        2    0.000    0.000    0.000    0.000 textwrap.py:115(__init__)
        2    0.000    0.000    0.000    0.000 textwrap.py:146(_munge_whitespace)
        2    0.000    0.000    0.000    0.000 textwrap.py:160(_split)
        2    0.000    0.000    0.000    0.000 textwrap.py:179(<listcomp>)
        2    0.000    0.000    0.000    0.000 textwrap.py:233(_wrap_chunks)
        2    0.000    0.000    0.000    0.000 textwrap.py:336(_split_chunks)
        2    0.000    0.000    0.000    0.000 textwrap.py:342(wrap)
        2    0.000    0.000    0.000    0.000 textwrap.py:356(fill)
        2    0.000    0.000    0.000    0.000 textwrap.py:381(fill)
      637    0.004    0.000    0.033    0.000 textwrap.py:414(dedent)
        1    0.000    0.000    0.000    0.000 theme.py:2(<module>)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1154(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1184(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1186(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1203(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:335(notify)
        1    0.000    0.000    0.000    0.000 threading.py:358(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:450(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:488(Event)
        1    0.000    0.000    0.000    0.000 threading.py:499(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:513(set)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:721(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:744(Thread)
       12    0.000    0.000    0.000    0.000 threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:763(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:88(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:896(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:899(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 ticker.py:1043(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:1059(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:1124(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 ticker.py:1144(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1169(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1283(PercentFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1399(Locator)
        1    0.000    0.000    0.000    0.000 ticker.py:1498(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1527(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1571(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1591(LinearLocator)
        1    0.000    0.000    0.005    0.005 ticker.py:165(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1669(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1711(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1767(_Edge_integer)
        1    0.000    0.000    0.000    0.000 ticker.py:1810(MaxNLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:205(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:2057(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2256(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:231(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:2429(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:252(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:2521(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2541(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2604(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:305(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:327(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:338(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:371(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:391(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:410(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:431(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:481(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:808(LogFormatter)
        1    0.000    0.000    0.000    0.000 tile.py:3(<module>)
        1    0.000    0.000    0.000    0.000 time.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:109(TimedeltaArray)
        4    0.000    0.000    0.000    0.000 timedeltas.py:154(_join_i8_wrapper)
        1    0.000    0.000    0.000    0.000 timedeltas.py:2(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:3(<module>)
       10    0.000    0.000    0.000    0.000 timedeltas.py:33(_make_wrapped_arith_op)
        1    0.000    0.000    0.000    0.000 timedeltas.py:45(TimedeltaDelegateMixin)
        4    0.000    0.000    0.000    0.000 timedeltas.py:45(_field_accessor)
        6    0.000    0.000    0.000    0.000 timedeltas.py:60(_td_array_cmp)
        1    0.000    0.000    0.000    0.000 timedeltas.py:65(TimedeltaIndex)
        1    0.000    0.000    0.000    0.000 timeit.py:49(<module>)
        1    0.000    0.000    0.000    0.000 timeit.py:82(Timer)
        1    0.000    0.000    0.000    0.000 title.py:1(<module>)
        1    0.000    0.000    0.000    0.000 title.py:26(Title)
        1    0.000    0.000    0.000    0.000 title.py:66(TitleDescriptor)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:109(maybe)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
        1    0.000    0.000    0.002    0.002 tokenize.py:21(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:214(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:217(Untokenizer)
        1    0.000    0.000    0.000    0.000 tokenize.py:339(_get_normal_name)
        2    0.000    0.000    0.001    0.000 tokenize.py:350(detect_encoding)
        3    0.000    0.000    0.001    0.000 tokenize.py:374(read_or_stop)
        3    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        2    0.000    0.000    0.001    0.000 tokenize.py:443(open)
        1    0.000    0.000    0.000    0.000 tokenize.py:94(TokenInfo)
        1    0.000    0.000    0.000    0.000 tokenizer.py:12(TokenizerError)
        1    0.000    0.000    0.001    0.001 tokenizer.py:16(Tokenizer)
        1    0.000    0.000    0.000    0.000 tokenizer.py:315(Token)
        1    0.000    0.000    0.001    0.001 tokenizer.py:7(<module>)
        1    0.000    0.000    0.002    0.002 tournament.py:29(<module>)
        1    0.000    0.000    0.003    0.003 traceback.py:1(<module>)
       49    0.000    0.000    0.008    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
      147    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       49    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
      196    0.000    0.000    0.006    0.000 traceback.py:282(line)
      196    0.000    0.000    0.000    0.000 traceback.py:289(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:315(StackSummary)
       49    0.000    0.000    0.008    0.000 traceback.py:318(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:437(TracebackException)
        1    0.000    0.000    0.000    0.000 transforms.py:1019(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1095(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1224(Transform)
        1    0.000    0.000    0.000    0.000 transforms.py:1621(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1718(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1777(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1865(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2084(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2131(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2253(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2344(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:244(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2474(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2563(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2611(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2654(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2675(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2715(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2747(TransformedPath)
        1    0.000    0.000    0.000    0.000 transforms.py:2821(TransformedPatchPath)
        1    0.000    0.000    0.004    0.004 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:55(TransformNode)
        1    0.000    0.000    0.000    0.000 transforms.py:752(Bbox)
        1    0.000    0.000    0.001    0.001 translate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 translate.py:17(TranslatorError)
        1    0.000    0.000    0.001    0.001 translate.py:32(Translator)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
